data_table,annual_avg_temp_c,annual_precipitation_mm,area_1000ha,area_yoy_pct,avg_distance_km,avg_humidity_pct,avg_retail_yuan_per_jin,avg_wind_speed_m_s,bee_colonies,bee_colonies_10k,bee_dependency,bee_friendly_by_province,bee_queen,bee_type,bee_venom_yuan_per_g,beekeeper_cost_yuan,beekeeper_households,beekeeper_households_est,beekeeper_income_yuan,beekeeper_name,beekeeper_origin,beekeeping_enterprises_2025,beekeeping_mode,beeswax,beeswax_yuan_per_kg,bloom_mid,bloom_months,bloom_north,bloom_provinces_count,bloom_south,cancelled_annual,case_year,category,chinese_bee_pct,colonies_10k,colonies_count,colonies_fao_10k,colonies_interpolated_10k,colonies_national_10k,colonies_per_ha,colonies_per_household,colonies_share_pct,colonies_source,colony_sales,colony_share_pct,colony_winter_loss_pct,consumption_per_capita_grams,cost_income_ratio_pct,cost_per_colony_yuan,cost_total,cost_total_est,cost_total_yuan,county,crop,crop_sowing_area_1000ha,cumulative_km,diesel_price_yuan_per_liter,distance_km,distribution,domestic_consumption_tonnes,dominant_nectar_source,dominant_transport,end_date,end_day,end_month,equipment,era,export_share_pct,export_tonnes,export_unit_price_usd_per_kg,export_value_10000usd,extra,extreme_heat_days,farm_id,feed_sugar,feed_total_yuan,feed_transport_share_pct,flower_type,flowering_advance_days,flowering_duration_days,flowering_mid,flowering_months,flowering_north,flowering_south,from_lat,from_lng,from_location,frost_free_days,fruit_cn,fruit_en,fruit_sci,gdp_per_capita_yuan,granularity,heavy_rain_days,honey_color,honey_color_hex,honey_grade,honey_import_tonnes,honey_income_pct,honey_plant,honey_price_yuan_per_kg,honey_price_yuan_per_tonne,honey_processing_enterprises,honey_production_2023_10kt,honey_production_kg,honey_production_tonnes,honey_sales,honey_share_pct,honey_yield_kg_per_colony,importance,income_honey,income_per_colony_yuan,income_pollination_service,income_total,income_total_est,income_total_yuan,indicator,inflorescence_type,intensive_migratory_colonies,intensive_migratory_cost,intensive_migratory_honey_price,intensive_migratory_income,intensive_migratory_profit,intensive_migratory_profit_per_colony,intensive_migratory_yield_kg,is_migratory,key_features,location,main_honey_flow_months,main_nectar_plants,main_pollinators,main_provinces,main_routes,main_transport,medicine,method,migratory_households,migratory_ratio,nectar_chain,nectar_source_score,nectar_sources,nectar_yield_kg_per_colony,net_increase,new_reg_yoy_pct,new_registrations,optimal_temp_c,orchard_area_1000ha,orchard_area_share_pct,orchard_provinces,other_cost,other_income,output_10000tonnes,output_yoy_pct,peak_month,period,period_days,pesticide_per_ha_kg,pesticide_production_10000tonnes,pesticide_risk_score,pesticide_use_10000tonnes,plant_cn,plant_en,plant_sci,plant_type,pollen,pollen_feed,pollen_rape_farmgate_yuan_per_kg,pollen_tea_farmgate_yuan_per_kg,pollen_yuan_per_kg,pollination_demand,pollination_income_pct,pollination_service,pollination_share_pct,pollination_type,population_100million,precip_change_pct,price_acacia_yuan_per_tonne,price_linden_yuan_per_tonne,price_lychee_yuan_per_tonne,price_pollen_yuan_per_kg,price_rape_yuan_per_tonne,price_royal_jelly_yuan_per_kg,processing_pct_of_total,profit,profit_margin_pct,profit_yuan,propolis,propolis_raw_farmgate_yuan_per_kg,propolis_yuan_per_kg,province,province_demand_summary,province_lat,province_lng,provinces,purchase_price_yuan_per_jin,purchase_price_yuan_per_tonne,rapeseed_area_1000ha,rapeseed_production_10000tonnes,recommended_colonies_per_ha,record_type,region,rental_price_mid_yuan,rental_price_per_colony,rental_price_range_yuan,retail_acacia_yuan_per_jin,retail_avg_yuan_per_jin,retail_premium_yuan_per_jin,retail_rape_yuan_per_jin,retail_to_purchase_ratio,retail_wildflower_yuan_per_jin,route,route_count,route_description,route_name,route_pattern,route_provinces_count,route_total_km,route_type,royal_jelly,royal_jelly_farmgate_yuan_per_kg,royal_jelly_yuan_per_kg,rural_per_capita_income_yuan,schedule,section,segment_km,segment_order,self_fertile,semi_migratory_colonies,semi_migratory_cost,semi_migratory_honey_price,semi_migratory_income,semi_migratory_profit,semi_migratory_profit_per_colony,semi_migratory_yield_kg,source_category,source_fao,source_interpolated,source_note,spring_avg_temp_c,start_date,start_day,start_month,stationary_chinese_colonies,stationary_chinese_cost,stationary_chinese_honey_price,stationary_chinese_income,stationary_chinese_profit,stationary_chinese_profit_per_colony,stationary_chinese_yield_kg,stationary_italian_colonies,stationary_italian_cost,stationary_italian_honey_price,stationary_italian_income,stationary_italian_profit,stationary_italian_profit_per_colony,stationary_italian_yield_kg,stay_days,sugar_price_yuan_per_tonne,sunshine_hours,temp_anomaly_c,temp_range_c,to_lat,to_lng,to_location,total_cost,total_enterprises,total_income,total_practitioners,transport_fuel,transport_labor,transport_maintain,transport_mode,transport_toll,transport_total_yuan,trend,type,unit,us_honey_price_usd_per_kg,value,western_bee_pct,year,yield_increase_pct,yield_kg_per_colony,yield_kg_per_ha,yield_per_colony_kg,yoy_growth_pct
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,132,,,,,,,,,,,,,,67215.3,,,,,,,,,,,,,,,,,,,,,,,,FARM00070,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,14.5,,,,6352.7,,,,,,91918.1,,10555.9,102474.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35258.7,34.4,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,48.1,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,120,,,,,,,,,,,,,,121860.7,,,,,,,,,,,,,,,,,,,,,,,,FARM00070,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,21.2,,,,7521.4,,,,,,159169.6,,21212.9,180382.5,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58521.8,32.4,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,62.7,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,149,,,,,,,,,,,,,,49040.0,,,,,,,,,,,,,,,,,,,,,,,,FARM00070,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,12.8,,,,5230.5,,,,,,66699.5,,7148.3,73847.8,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24807.8,33.6,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,35.1,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,166,,,,,,,,,,,,,,138815.5,,,,,,,,,,,,,,,,,,,,,,,,FARM00070,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,28.9,,,,8140.4,,,,,,235337.9,,15175.7,250513.6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111698.1,44.6,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,49.0,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,205,,,,,,,,,,,,,,175053.1,,,,,,,,,,,,,,,,,,,,,,,,FARM00071,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,27.9,,,,8126.0,,,,,,226513.4,,30212.7,256726.1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81673.0,31.8,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,39.6,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,231,,,,,,,,,,,,,,141464.8,,,,,,,,,,,,,,,,,,,,,,,,FARM00071,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,15.0,,,,14930.8,,,,,,224354.4,,24662.9,249017.3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107552.5,43.2,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,64.6,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,243,,,,,,,,,,,,,,107992.6,,,,,,,,,,,,,,,,,,,,,,,,FARM00071,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,14.5,,,,10975.2,,,,,,159510.3,,16693.7,176204.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68211.4,38.7,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,45.2,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,240,,,,,,,,,,,,,,109571.5,,,,,,,,,,,,,,,,,,,,,,,,FARM00071,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,10.1,,,,14877.6,,,,,,150851.2,,22506.5,173357.7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63786.2,36.8,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,62.0,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,245,,,,,,,,,,,,,,178267.4,,,,,,,,,,,,,,,,,,,,,,,,FARM00071,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,17.3,,,,13839.9,,,,,,239800.2,,22330.9,262131.1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83863.7,32.0,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,56.5,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,244,,,,,,,,,,,,,,133936.9,,,,,,,,,,,,,,,,,,,,,,,,FARM00071,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,23.0,,,,8647.8,,,,,,199129.8,,26363.0,225492.8,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91555.9,40.6,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,35.4,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,264,,,,,,,,,,,,,,190932.1,,,,,,,,,,,,,,,,,,,,,,,,FARM00071,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,27.5,,,,10308.8,,,,,,283768.1,,48669.1,332437.2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141505.1,42.6,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,39.0,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,274,,,,,,,,,,,,,,103702.3,,,,,,,,,,,,,,,,,,,,,,,,FARM00071,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,10.8,,,,12801.6,,,,,,137758.4,,24182.9,161941.3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58239.0,36.0,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,46.7,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,277,,,,,,,,,,,,,,270535.9,,,,,,,,,,,,,,,,,,,,,,,,FARM00071,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,26.9,,,,14277.8,,,,,,384619.9,,31616.6,416236.5,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145700.6,35.0,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,51.5,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,199,,,,,,,,,,,,,,186970.6,,,,,,,,,,,,,,,,,,,,,,,,FARM00071,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,23.6,,,,11746.1,,,,,,277734.2,,26016.5,303750.7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116780.1,38.4,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,59.0,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,282,,,,,,,,,,,,,,227206.7,,,,,,,,,,,,,,,,,,,,,,,,FARM00071,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,27.0,,,,11950.4,,,,,,322590.2,,53143.4,375733.6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148526.9,39.5,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,42.4,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,71,,,,,,,,,,,,,,66658.6,,,,,,,,,,,,,,,,,,,,,,,,FARM00072,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,26.8,,,,3436.0,,,,,,91997.5,,14909.8,106907.3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40248.7,37.6,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,48.4,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,70,,,,,,,,,,,,,,35958.8,,,,,,,,,,,,,,,,,,,,,,,,FARM00072,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,28.6,,,,2107.7,,,,,,60185.1,,4652.7,64837.8,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28879.0,44.5,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,30.1,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,67,,,,,,,,,,,,,,60198.7,,,,,,,,,,,,,,,,,,,,,,,,FARM00072,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,23.0,,,,3609.6,,,,,,82932.6,,12030.3,94962.9,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34764.2,36.6,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,53.9,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,71,,,,,,,,,,,,,,58909.1,,,,,,,,,,,,,,,,,,,,,,,,FARM00072,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,24.1,,,,3636.1,,,,,,87471.2,,11869.6,99340.8,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40431.7,40.7,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,51.2,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,73,,,,,,,,,,,,,,34066.4,,,,,,,,,,,,,,,,,,,,,,,,FARM00072,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,15.8,,,,3244.6,,,,,,51171.1,,8022.4,59193.5,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25127.1,42.4,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,44.4,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,69,,,,,,,,,,,,,,39731.5,,,,,,,,,,,,,,,,,,,,,,,,FARM00072,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,28.3,,,,2087.6,,,,,,58990.3,,8339.4,67329.7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27598.2,41.0,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,30.3,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,78,,,,,,,,,,,,,,36111.6,,,,,,,,,,,,,,,,,,,,,,,,FARM00072,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,16.3,,,,3927.4,,,,,,64126.0,,5039.6,69165.6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33054.0,47.8,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,50.4,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,70,,,,,,,,,,,,,,29534.8,,,,,,,,,,,,,,,,,,,,,,,,FARM00072,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,19.5,,,,2224.7,,,,,,43438.2,,4111.8,47550.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18015.2,37.9,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,31.8,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,75,,,,,,,,,,,,,,28769.3,,,,,,,,,,,,,,,,,,,,,,,,FARM00072,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,15.8,,,,2977.8,,,,,,47097.0,,6501.0,53598.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24828.7,46.3,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,39.7,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,80,,,,,,,,,,,,,,73159.9,,,,,,,,,,,,,,,,,,,,,,,,FARM00072,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,27.3,,,,4271.4,,,,,,116395.8,,9202.2,125598.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52438.1,41.8,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,53.4,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,59,,,,,,,,,,,,,,37326.2,,,,,,,,,,,,,,,,,,,,,,,,FARM00072,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,26.4,,,,2250.6,,,,,,59424.2,,9517.1,68941.3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31615.1,45.9,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,38.1,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地中蜂,,,,,,,,,,,,,42,,,,,,,,,,,,,,7726.1,,,,,,,,,,,,,,,,,,,,,,,,FARM00073,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,19.8,,,,1045.4,,,,,,20711.1,,0,20711.1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12985.0,62.7,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,24.9,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地中蜂,,,,,,,,,,,,,39,,,,,,,,,,,,,,5160.7,,,,,,,,,,,,,,,,,,,,,,,,FARM00073,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,29.2,,,,593.4,,,,,,17317.3,,0,17317.3,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12156.6,70.2,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,15.2,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地中蜂,,,,,,,,,,,,,41,,,,,,,,,,,,,,5424.1,,,,,,,,,,,,,,,,,,,,,,,,FARM00073,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,24.9,,,,562.9,,,,,,14010.1,,0,14010.1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8586.0,61.3,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,13.7,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地中蜂,,,,,,,,,,,,,41,,,,,,,,,,,,,,2592.2,,,,,,,,,,,,,,,,,,,,,,,,FARM00073,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,11.5,,,,708.6,,,,,,8168.2,,0,8168.2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5576.0,68.3,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,17.3,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地中蜂,,,,,,,,,,,,,41,,,,,,,,,,,,,,3826.4,,,,,,,,,,,,,,,,,,,,,,,,FARM00073,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,12.7,,,,890.6,,,,,,11292.6,,0,11292.6,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7466.2,66.1,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,21.7,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地中蜂,,,,,,,,,,,,,43,,,,,,,,,,,,,,2578.7,,,,,,,,,,,,,,,,,,,,,,,,FARM00073,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,12.0,,,,707.9,,,,,,8473.0,,0,8473.0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5894.3,69.6,,,,,云南,,25.0389,102.7183,,,,,,,,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,16.5,,,
